Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-01-02 00:00:00-05:00,0.9988494329085182,1.0009433287998726,0.9716269969940187,0.9716269969940186,1153600,0.0,0.0
1980-01-03 00:00:00-05:00,0.9716269969940187,0.9737211485035006,0.9485928640984828,0.9716269969940186,1096000,0.0,0.0
1980-01-04 00:00:00-05:00,0.9716269356017495,0.9820971812513413,0.967438888465535,0.9737210869789124,635200,0.0,0.0
1980-01-07 00:00:00-05:00,0.9737212934966928,0.9820973895456184,0.9716271416753786,0.9800032377243042,1060800,0.0,0.0
1980-01-08 00:00:00-05:00,0.9883789819945035,1.0176953077316284,0.9883789819945035,1.0176953077316284,1528000,0.0,0.0
1980-01-09 00:00:00-05:00,1.017695007463878,1.095173973289675,1.0009428262710571,1.0009428262710571,1441600,0.0,0.0
1980-01-10 00:00:00-05:00,1.0009432280131274,1.0009432280131274,0.9904732383743423,0.9988493323326111,1244800,0.0,0.0
1980-01-11 00:00:00-05:00,0.9988493323326111,1.0009432280131274,0.9925671340548586,0.9988493323326111,854400,0.0,0.0
1980-01-14 00:00:00-05:00,0.9988493323326111,1.0051312749922618,0.9967551810339931,0.9988493323326111,692800,0.0,0.0
1980-01-15 00:00:00-05:00,0.9988491843193935,0.9988491843193935,0.9862850452437915,0.9904730916023254,886400,0.0,0.0
1980-01-16 00:00:00-05:00,0.9883791865973638,0.9883791865973638,0.9716269969940187,0.9716269969940186,3963200,0.0,0.0
1980-01-17 00:00:00-05:00,0.9716271955532904,0.9737213474907278,0.9611572027206422,0.9611572027206421,940800,0.0,0.0
1980-01-18 00:00:00-05:00,0.9590626539701614,0.9590626539701614,0.9318404793739319,0.9318404793739319,2843200,0.0,0.0
1980-01-21 00:00:00-05:00,0.9402173161506653,0.9506873129333037,0.9402173161506653,0.9402173161506653,2432000,0.0,0.0
1980-01-22 00:00:00-05:00,0.9402164674413006,0.9506864547729491,0.9402164674413006,0.9506864547729492,1163200,0.0,0.0
1980-01-23 00:00:00-05:00,0.9611570063009917,0.9716269969940187,0.9611570063009917,0.9716269969940186,1204800,0.0,0.0
1980-01-24 00:00:00-05:00,0.9716268356189979,0.9800029290295065,0.952780753254396,0.9590626955032349,1052800,0.0,0.0
1980-01-25 00:00:00-05:00,0.9569686516663746,0.9569686516663746,0.9423103626604121,0.9506864547729492,582400,0.0,0.0
1980-01-28 00:00:00-05:00,0.9506871077380863,0.9527812600135802,0.9444051621480465,0.9527812600135803,636800,0.0,0.0
1980-01-29 00:00:00-05:00,0.9527806056101061,0.9611566977226431,0.9423103626604121,0.9506864547729492,988800,0.0,0.0
1980-01-30 00:00:00-05:00,0.9506866020927264,0.9611568466649046,0.9506866020927264,0.9590626955032349,1752000,0.0,0.0
1980-01-31 00:00:00-05:00,0.9590632056036201,0.961157357879114,0.9485932110808133,0.9527812600135803,1862400,0.0,0.0
1980-02-01 00:00:00-05:00,0.9506864547729491,0.9506864547729491,0.9423103626604121,0.9506864547729492,1046400,0.0,0.0
1980-02-04 00:00:00-05:00,0.9506868439207943,0.9569690433857336,0.9444049000740051,0.9444049000740051,739200,0.0,0.0
1980-02-05 00:00:00-05:00,0.9444049000740051,0.9485929478445813,0.942310748379642,0.9444049000740051,950400,0.0,0.0
1980-02-06 00:00:00-05:00,0.9444046189455934,0.9485926654694805,0.9297463283029513,0.9318404793739319,979200,0.0,0.0
1980-02-07 00:00:00-05:00,0.9318404520754237,0.9381223938681863,0.9150882664706346,0.9213702082633972,2171200,0.0,0.0
1980-02-08 00:00:00-05:00,0.9323646074016175,0.9323646074016175,0.9027657350727041,0.9091082215309143,3452800,0.032813,0.0
1980-02-11 00:00:00-05:00,0.9091083429477833,0.9133367538452148,0.9027658556424959,0.9133367538452148,1144000,0.0,0.0
1980-02-12 00:00:00-05:00,0.9133369028893764,0.9408217072486877,0.9112228261365319,0.9408217072486877,2115200,0.0,0.0
1980-02-13 00:00:00-05:00,0.9471634674072266,0.9619630256262462,0.9471634674072266,0.951391875743866,1708800,0.0,0.0
1980-02-14 00:00:00-05:00,0.951391875743866,0.9598486924171448,0.9471634674072266,0.951391875743866,836800,0.0,0.0
1980-02-15 00:00:00-05:00,0.9471641319549446,0.9471641319549446,0.9323648214340209,0.932364821434021,1443200,0.0,0.0
1980-02-19 00:00:00-05:00,0.9323647363903088,0.9387072237259751,0.9154510927195705,0.9217935800552368,870400,0.0,0.0
1980-02-20 00:00:00-05:00,0.9217935800552368,0.9217935800552368,0.9133367582198677,0.9217935800552368,963200,0.0,0.0
1980-02-21 00:00:00-05:00,0.9196789216045571,0.9196789216045571,0.9027652886378669,0.9154505133628845,1248000,0.0,0.0
1980-02-22 00:00:00-05:00,0.911222555738108,0.911222555738108,0.8943089144073002,0.9091082215309143,865600,0.0,0.0
1980-02-25 00:00:00-05:00,0.9091077346197317,0.9091077346197317,0.8943084354225096,0.9006509184837341,875200,0.0,0.0
1980-02-26 00:00:00-05:00,0.9006514139361876,0.9091082347243208,0.8985373377799989,0.8985373377799988,1318400,0.0,0.0
1980-02-27 00:00:00-05:00,0.8985377920674078,0.9006518692924427,0.8795098066329957,0.8795098066329956,1668800,0.0,0.0
1980-02-28 00:00:00-05:00,0.8795090453940411,0.8816233788708825,0.8710522276498676,0.873166561126709,1252800,0.0,0.0
1980-02-29 00:00:00-05:00,0.8731668727687432,0.8943089246749878,0.8710525385372746,0.8943089246749878,942400,0.0,0.0
1980-03-03 00:00:00-05:00,0.8921940715416617,0.8921940715416617,0.8752804398536682,0.8752804398536682,568000,0.0,0.0
1980-03-04 00:00:00-05:00,0.8752809710618926,0.8795093815501144,0.8625957395972276,0.8668241500854492,1576000,0.0,0.0
1980-03-05 00:00:00-05:00,0.8562531732126023,0.8562531732126023,0.8372251987457275,0.8372251987457275,609600,0.0,0.0
1980-03-06 00:00:00-05:00,0.8372252522920964,0.8372252522920964,0.7949411486409804,0.7970554828643799,4152000,0.0,0.0
1980-03-07 00:00:00-05:00,0.7970557270606732,0.8160834504924109,0.7949413921894987,0.8139693737030029,1996800,0.0,0.0
1980-03-10 00:00:00-05:00,0.8139690845198149,0.8372252113498054,0.8139690845198149,0.826654314994812,1131200,0.0,0.0
1980-03-11 00:00:00-05:00,0.832997204670355,0.8456824412897005,0.832997204670355,0.841454029083252,488000,0.0,0.0
1980-03-12 00:00:00-05:00,0.8414531403779983,0.8477958810296514,0.8351106578078725,0.8456815481185913,1552000,0.0,0.0
1980-03-13 00:00:00-05:00,0.8456815481185913,0.8520242887702444,0.8351106578078725,0.8456815481185913,392000,0.0,0.0
1980-03-14 00:00:00-05:00,0.8456819239746822,0.8477962578254399,0.8351110289658196,0.8435678482055664,547200,0.0,0.0
1980-03-17 00:00:00-05:00,0.8435683624074447,0.8456824394652082,0.8266547136181406,0.83299720287323,934400,0.0,0.0
1980-03-18 00:00:00-05:00,0.8329968585236238,0.8541389107704164,0.8308827823397908,0.8541389107704163,1310400,0.0,0.0
1980-03-19 00:00:00-05:00,0.8541383635997772,0.8710519945621491,0.8329963248968125,0.8456815481185913,1139200,0.0,0.0
1980-03-20 00:00:00-05:00,0.8435679556281414,0.8435679556281414,0.8245399808748084,0.826654314994812,758400,0.0,0.0
1980-03-21 00:00:00-05:00,0.822426174481134,0.822426174481134,0.8055125283024142,0.8076266050338745,528000,0.0,0.0
1980-03-24 00:00:00-05:00,0.8076267386177723,0.8076267386177723,0.7780278529092676,0.7801421880722046,2009600,0.0,0.0
1980-03-25 00:00:00-05:00,0.7801421880722046,0.8118551508618443,0.7737994406651955,0.7801421880722046,918400,0.0,0.0
1980-03-26 00:00:00-05:00,0.7864843010902405,0.7991695317529863,0.7864843010902405,0.7864843010902405,1291200,0.0,0.0
1980-03-27 00:00:00-05:00,0.7864839529737513,0.7949407696723937,0.7780271362751088,0.7949407696723938,1419200,0.0,0.0
1980-03-28 00:00:00-05:00,0.7949413734396504,0.8245402543655949,0.7949413734396504,0.8160834312438965,1136000,0.0,0.0
1980-03-31 00:00:00-05:00,0.8245405748036085,0.854139467232456,0.8245405748036085,0.8520253896713257,2564800,0.0,0.0
