Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-03-10,43.60072975672298,43.62738056953271,42.8811578108602,43.54742813110352,5232000,0.0,0.0,0.0
1999-03-11,43.8672118610935,44.12039443258827,42.90778316911332,43.7606086730957,9688600,0.0,0.0,0.0
1999-03-12,43.60070724582553,43.62735804487555,42.3481196904748,42.694580078125,8743600,0.0,0.0,0.0
1999-03-15,43.014386061325816,43.97381474670855,42.56132251545064,43.92051315307617,6369000,0.0,0.0,0.0
1999-03-16,44.10706549918752,44.48017662727733,43.62735119164349,44.29362106323242,4905800,0.0,0.0,0.0
1999-03-17,44.29361780340021,44.346919389204544,43.84055432406338,43.97380828857422,3965000,0.0,0.0,0.0
1999-03-18,43.92050649890151,44.8532842461476,43.90718110251228,44.82663345336914,4848400,0.0,0.0,0.0
1999-03-19,45.41295427807662,45.41295427807662,43.65400182364407,43.6806526184082,7160400,0.0,0.0,0.0
1999-03-22,43.86722338030263,43.97382659629365,43.06769926037002,43.14765167236328,5024800,0.0,0.0,0.0
1999-03-23,42.90777814525648,43.06768290853073,41.54858765742538,41.6285400390625,10962400,0.0,0.0,0.0
1999-03-24,42.001661119963,43.06769312808388,41.36204191509047,43.04104232788086,8447000,0.0,0.0,0.0
1999-03-25,43.70731422123516,44.61344146728516,43.42081810667524,44.61344146728516,8133800,0.0,0.0,0.0
1999-03-26,44.24032741122776,44.7466926044888,43.947168615129264,44.13372421264648,8256200,0.0,0.0,0.0
1999-03-29,44.66674827806877,45.75943126100483,44.40024023345023,45.73278045654297,5113800,0.0,0.0,0.0
1999-03-30,45.679464196934944,46.052575339733714,45.22640066639358,45.41295623779297,4940600,0.0,0.0,0.0
1999-03-31,46.15918110523144,46.21248270004118,44.6134348557491,44.74668884277344,8256600,0.0,0.0,0.0
1999-04-01,46.05257740710691,46.1058790013281,44.93324392846195,45.679466247558594,8715800,0.0,0.0,0.0
1999-04-05,46.4190352704074,47.39845226262067,46.13253914343345,47.331825256347656,5697200,0.0,0.0,0.0
1999-04-06,47.27850761102739,47.944777447710415,46.87874570901758,47.425086975097656,7522400,0.0,0.0,0.0
1999-04-07,47.86482270829451,47.97142587690987,45.91931488106428,46.93204498291016,11923600,0.0,0.0,0.0
1999-04-08,46.85209701323173,47.53169227707554,45.89266840545225,47.30516052246094,7952400,0.0,0.0,0.0
1999-04-09,47.22521266104259,47.7049270108726,47.09195867497871,47.59832382202149,4946800,0.0,0.0,0.0
1999-04-12,46.47897968485766,47.59831291121319,46.42567810265026,47.27850341796875,10934000,0.0,0.0,0.0
1999-04-13,47.57166709899902,47.67827027457101,46.26577819824219,46.63888931274414,9962200,0.0,0.0,0.0
1999-04-14,47.22520574987287,47.27850733649801,44.77999546344464,45.03984069824219,21253800,0.0,0.0,0.0
1999-04-15,45.19974943162124,45.72610264581613,43.60070169229502,45.65281295776367,17650600,0.0,0.0,0.0
1999-04-16,45.54623058683816,45.54623058683816,44.0804361560154,44.32029342651367,17274000,0.0,0.0,0.0
1999-04-19,44.61343317844138,44.98654432808187,41.79511145883554,42.241512298583984,19460600,0.0,0.0,0.0
1999-04-20,42.05493641311486,43.54738029089333,41.65517466013848,43.20092010498047,17413600,0.0,0.0,0.0
1999-04-21,43.60070225773385,45.3596547938038,43.01438474571053,45.333003997802734,10940400,0.0,0.0,0.0
1999-04-22,45.759398256770254,46.69217574016394,45.459576922822286,46.55892181396485,13630600,0.0,0.0,0.0
1999-04-23,46.3190913442838,47.51837736873304,45.8393769345041,47.17191696166992,7064400,0.0,0.0,0.0
1999-04-26,47.49171658634037,48.61104997389722,47.33847451542485,48.25792694091797,5421000,0.0,0.0,0.0
1999-04-27,48.611046466410194,48.85090360357998,46.91205841145754,47.51836395263672,16482800,0.0,0.0,0.0
1999-04-28,47.11859843290641,47.27850317871944,45.68611841833135,45.89266204833984,7676800,0.0,0.0,0.0
1999-04-29,45.6794588951093,45.945966823318805,44.56012559662937,45.5195541381836,19148200,0.0,0.0,0.0
1999-04-30,46.15918162258785,46.39903880192001,44.18702259252348,45.812721252441406,15295200,0.0,0.0,0.0
1999-05-03,45.679467724359526,45.86602331016496,44.80665409076981,45.5728645324707,11109800,0.0,0.0,0.0
1999-05-04,45.65279892294164,46.372370184424085,44.586767424449135,44.853275299072266,15428400,0.0,0.0,0.0
1999-05-05,44.87993888458991,46.21247863769531,43.52074833642241,46.21247863769531,12642600,0.0,0.0,0.0
1999-05-06,45.78606120759609,46.18582309241212,44.10706129136876,44.53347396850586,15173400,0.0,0.0,0.0
1999-05-07,44.933246146683146,45.30635732465086,43.9738174033376,45.17310333251953,16430400,0.0,0.0,0.0
1999-05-10,45.46627390941727,45.932663002860885,44.93325780262457,45.62617874145508,10604200,0.0,0.0,0.0
1999-05-11,45.99926951289383,46.58558696902573,45.73276157828842,46.34572982788086,8800800,0.0,0.0,0.0
1999-05-12,46.55893827196578,47.465065290424185,45.19974774427817,47.30516052246094,12507400,0.0,0.0,0.0
1999-05-13,47.67828110958761,47.758233509436,46.21248711236719,46.42569351196289,9864000,0.0,0.0,0.0
1999-05-14,45.51955282123135,46.052568662229376,45.199743316632535,45.54620361328125,12205400,0.0,0.0,0.0
1999-05-17,45.14645987410778,46.50565081482767,44.70005892789095,46.3657341003418,9906800,0.0,0.0,0.0
1999-05-18,46.31907298328144,46.58558088307017,45.62615244383074,46.1591682434082,9267800,0.0,0.0,0.0
1999-05-19,46.3457340770539,46.82544840332587,45.62616258764593,46.79879760742188,7985600,0.0,0.0,0.0
1999-05-20,46.898750694966246,46.898750694966246,45.43961922711604,45.51290893554688,5997200,0.0,0.0,0.0
1999-05-21,45.652798551194216,45.7860524874207,44.853274933835294,45.09313201904297,10958600,0.0,0.0,0.0
1999-05-24,45.17311100818086,45.25306341704489,43.65401523976416,43.947174072265625,9569800,0.0,0.0,0.0
1999-05-25,43.89385590986772,44.53347493951971,42.32145912863992,42.50801467895508,17771200,0.0,0.0,0.0
1999-05-26,43.06769120849535,43.86721517895009,41.73515125773745,43.69398498535156,26772000,0.0,0.0,0.0
1999-05-27,43.520745362408725,44.286955668084936,42.96107870434958,43.65399932861328,23334800,0.0,0.0,0.0
1999-05-28,43.92051734351539,44.61343812684756,43.36085055697788,44.37358093261719,12969800,0.0,0.0,0.0
1999-06-01,44.29361624565406,44.50682258137321,43.14763219116361,43.387489318847656,6960200,0.0,0.0,0.0
1999-06-02,43.36084417575293,44.346923606916334,42.27482426170135,44.120391845703125,11996600,0.0,0.0,0.0
1999-06-03,44.4535117149353,44.4535117149353,43.2275755405426,43.494083404541016,11147800,0.0,0.0,0.0
1999-06-04,43.81390332778767,44.97987551184528,43.81390332778767,44.82663345336914,12987200,0.0,0.0,0.0
1999-06-07,45.13977993069239,46.04590687837862,45.03983945852112,45.7594108581543,11491800,0.0,0.0,0.0
1999-06-08,45.86602913094251,46.0792355417778,44.38024695543405,44.61344146728516,8134800,0.0,0.0,0.0
1999-06-09,44.77334350872824,45.486252400905904,44.74669270902066,45.35966110229492,8384400,0.0,0.0,0.0
1999-06-10,44.87993819759647,45.14644614413801,44.3002834138686,44.839962005615234,9392400,0.0,0.0,0.0
1999-06-11,45.14646494467717,45.19310385474399,43.76062304554895,44.16038513183594,16567600,0.0,0.0,0.0
1999-06-14,44.320260313205054,44.320260313205054,43.2275780084297,43.327518463134766,14136800,0.0,0.0,0.0
1999-06-15,43.43412973230535,44.233653519370336,43.30753846602006,43.97380828857422,9147800,0.0,0.0,0.0
1999-06-16,45.06649162577249,46.23246383666992,45.01319003898861,46.23246383666992,15060200,0.0,0.0,0.0
1999-06-17,45.62616516600449,46.95870503650696,45.62616516600449,46.74549865722656,16278200,0.0,0.0,0.0
1999-06-18,46.31909427794371,47.09196754265048,46.23914187124991,46.95871353149414,5392800,0.0,0.0,0.0
1999-06-21,47.27851625309288,48.391187083739226,47.19856385807637,48.36453628540039,10565200,0.0,0.0,0.0
1999-06-22,48.07803430557251,48.69100259217349,46.905399322509766,46.905399322509766,10862800,0.0,0.0,0.0
1999-06-23,46.9120616376725,47.75822437421339,46.612240195591085,47.64495849609375,9607000,0.0,0.0,0.0
1999-06-24,47.6249870575687,47.65163786174193,46.47900247811965,46.69887161254883,14988800,0.0,0.0,0.0
1999-06-25,47.01200042724609,47.385111541748046,46.21247661045619,46.63888931274414,8635600,0.0,0.0,0.0
1999-06-28,47.038664949562445,47.81153819802551,46.65222832533091,47.744911193847656,7666200,0.0,0.0,0.0
