Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2001-07-13,13.90526532134001,14.153367737816476,13.574462099371388,13.972579956054688,603300,0.0,0.0,0.0
2001-07-16,13.722551966392986,13.761017938294035,13.162879943847656,13.162879943847656,180000,0.0,0.0,0.0
2001-07-17,13.068641085119603,13.70332145690918,13.059024865919032,13.70332145690918,287100,0.0,0.0,0.0
2001-07-18,13.289813660448887,13.387900609194109,13.13595199584961,13.13595199584961,301800,0.0,0.0,0.0
2001-07-19,13.924495217276728,13.98219362228382,13.693702697753908,13.693702697753906,405000,0.0,0.0,0.0
2001-07-20,13.414829396616923,13.63600572190378,13.414829396616923,13.626389503479004,360000,0.0,0.0,0.0
2001-07-23,13.70331675647447,13.70331675647447,13.212882041931152,13.212882041931152,195300,0.0,0.0,0.0
2001-07-24,13.13595423319471,13.13595423319471,12.84746328780828,12.85707950592041,150300,0.0,0.0,0.0
2001-07-25,12.808990205802036,13.04939880603914,12.6262788772583,12.6262788772583,179100,0.0,0.0,0.0
2001-07-26,13.184032746201964,13.934108554749562,13.135950568549571,13.799480438232422,281700,0.0,0.0,0.0
2001-07-27,13.94372439249235,14.270680084452763,13.94372439249235,14.118741035461426,121500,0.0,0.0,0.0
2001-07-30,14.191832730898836,14.336078220683898,14.095669437877376,14.21298885345459,7800,0.0,0.0,0.0
2001-07-31,14.50147983302472,14.50147983302472,14.212988853454592,14.21298885345459,152100,0.0,0.0,0.0
2001-08-01,14.761119528420606,15.136158643497136,14.761119528420606,14.953448295593262,28500,0.0,0.0,0.0
2001-08-02,15.32849044755857,15.376571551823922,15.222709817162924,15.241943359375,64800,0.0,0.0,0.0
2001-08-03,15.241932139730514,15.241932139730514,14.95344132447385,15.049603462219238,9600,0.0,0.0,0.0
2001-08-06,14.722662733826873,14.838059617247351,14.693814063224872,14.78036117553711,21900,0.0,0.0,0.0
2001-08-07,14.539943399737318,14.55148220062256,14.424546586840368,14.55148220062256,18600,0.0,0.0,0.0
2001-08-08,14.489938614858508,14.722654841348682,14.38608169555664,14.38608169555664,18900,0.0,0.0,0.0
2001-08-09,13.847564382651417,13.9918098449707,13.847564382651417,13.991809844970703,3000,0.0,0.0,0.0
2001-08-10,13.962962138285748,14.03989188285983,13.962962138285748,14.020659446716309,12600,0.0,0.0,0.0
2001-08-13,14.328381388312645,14.386079791455288,14.251451651463126,14.35723114013672,24300,0.0,0.0,0.0
2001-08-14,14.46301540290014,14.46301540290014,14.41493320465088,14.41493320465088,4200,0.0,0.0,0.0
2001-08-15,14.184141498765792,14.184141498765792,13.851415634155272,13.851415634155272,6300,0.0,0.0,0.0
2001-08-16,13.46290595073616,13.674467086791992,13.328277837663345,13.674467086791992,13500,0.0,0.0,0.0
2001-08-17,13.462908578547816,13.462908578547816,13.19365119934082,13.19365119934082,1500,0.0,0.0,0.0
2001-08-20,13.270582677539572,13.35712973577024,13.184035619308904,13.337897300720217,32700,0.0,0.0,0.0
2001-08-21,13.328279608478695,13.328279608478695,13.001322746276855,13.001322746276855,4200,0.0,0.0,0.0
2001-08-22,13.114795914471545,13.405210494995115,12.982090365963003,13.405210494995115,8400,0.0,0.0,0.0
2001-08-23,13.484069315001516,13.653317200535742,13.44944960394472,13.472529411315918,3000,0.0,0.0,0.0
2001-08-24,13.70716214933976,14.126435959088106,13.65523480687835,14.053351402282717,1200,0.0,0.0,0.0
2001-08-27,14.136056408036572,14.499554517163608,14.136056408036572,14.366848945617676,12300,0.0,0.0,0.0
2001-08-28,14.107209058850264,14.164906373204976,14.030278205871584,14.030278205871582,3000,0.0,0.0,0.0
2001-08-29,14.097591977665248,14.097591977665248,13.539843559265138,13.539843559265137,900,0.0,0.0,0.0
2001-08-30,13.010943374148772,13.174421310424806,12.98209471498446,13.174421310424805,3600,0.0,0.0,0.0
2001-08-31,13.078253894912187,13.3628974067109,13.078253894912187,13.239808082580566,6000,0.0,0.0,0.0
2001-09-04,13.193644824368882,13.36097000178578,12.885920524597168,12.885920524597168,3300,0.0,0.0,0.0
2001-09-05,12.83592369673991,12.83592369673991,12.424342323523144,12.443575859069824,22500,0.0,0.0,0.0
2001-09-06,12.3089448454095,12.50127358742328,11.808894958397843,11.86659336090088,792000,0.0,0.0,0.0
2001-09-07,11.760814496443755,12.247403071572217,11.760814496443755,11.953142166137695,9900,0.0,0.0,0.0
2001-09-10,11.893521462409709,12.066616715531875,11.893521462409709,11.941603660583496,3900,0.0,0.0,0.0
2001-09-17,10.962653452798294,11.304995362521687,10.847256660461426,10.847256660461426,24600,0.0,0.0,0.0
2001-09-18,10.818408570700202,10.90880298614502,10.676085706075588,10.90880298614502,1200,0.0,0.0,0.0
2001-09-19,9.879853028600133,9.991403579711914,9.174011834855628,9.991403579711914,40200,0.0,0.0,0.0
2001-09-20,9.549047763440509,9.847155962239954,9.347105026245115,9.347105026245115,51000,0.0,0.0,0.0
2001-09-21,8.73165745318208,9.289406795702885,8.73165745318208,8.895135879516602,11400,0.0,0.0,0.0
2001-09-24,9.424036662964248,9.7798433303833,9.424036662964248,9.7798433303833,28500,0.0,0.0,0.0
2001-09-25,9.943322900640355,9.943322900640355,9.52020263671875,9.52020263671875,12900,0.0,0.0,0.0
2001-09-26,9.750990235145418,9.750990235145418,9.231706939878308,9.25093936920166,9600,0.0,0.0,0.0
2001-09-27,8.847051984774799,8.972064971923828,8.633568835442208,8.972064971923828,3600,0.0,0.0,0.0
2001-09-28,9.183629658991997,9.327875698390017,9.020151181176152,9.222094535827637,14400,0.0,0.0,0.0
2001-10-01,9.077846511361347,9.077846511361347,8.914368629455566,8.914368629455566,5100,0.0,0.0,0.0
2001-10-02,9.087465242501873,9.087465242501873,8.750892639160156,8.750892639160156,12900,0.0,0.0,0.0
2001-10-03,8.654727506075298,9.683678149440558,8.635495071752157,9.587514877319336,12900,0.0,0.0,0.0
